,Unnamed: 0.1,Unnamed: 0,Domain_Name,Manual1,Manual2,ChatGPT_4o,Instant_Segment,English?
1288,1288,5506,danielepillittu.com,daniel|e|pillittu,daniele|pillittu,daniele|pillittu,daniele|pill|it|tu,Yes
1289,1289,56164,huangdun.com,huang|dun,huang|dun,huang|dun,huang|dun,Yes
1290,1290,248,fnnow.com,fnnow,fn|now,fn|now,fn|now,Yes
1291,1291,51683,faidth.com,faidth,faidth,fa|idth,f|aid|th,No
1292,1292,6540,dns2.afone-telecom.com,dns2|afone|telecom,dns2|afone|telecom,dns2|afone|telecom,dns|af|one|telecom,Yes
1293,1293,95889,fipronex.com,fipronex,fipronex,fipronex,fi|prone|x,Yes
1294,1294,9705,bonsaiandblooms.com,bonsai|and|blooms,bonsai|and|blooms,bonsai|and|blooms,bonsai|and|blooms,Yes
1295,1295,60531,hugorhill.com,hug|or|hill,hugo|r|hill,hugor|hill,hug|or|hill,Yes
1296,1296,4454,aiamaine.com,aiamaine,aia|maine,aia|maine,aia|maine,Yes
1297,1297,56965,augustineyates.com,augustine|yates,augustine|yates,augustine|yates,augustine|yates,Yes
1298,1298,26572,airconditionerslahabra.com,air|conditioners|lahabra,air|conditioners|la|habra,air|conditioners|la|habra,air|conditioners|la|habra,Yes
1299,1299,29073,blestconsulting.com,blest|consulting,blest|consulting,blest|consulting,blest|consulting,Yes
1300,1300,7435,digitalresets.com,digital|resets,digital|resets,digital|resets,digital|resets,Yes
1301,1301,66151,indilisa.com,indilisa,indi|lisa,indilisa,indi|lisa,Yes
1302,1302,29452,gomattergen.com,go|matter|gen,go|matter|gen,go|matter|gen,go|matter|gen,Yes
1303,1303,4937,76vblajet6f2ddnea219qsih3gvnup7g.com,76vblajet6f2ddnea219qsih3gvnup7g,76vblajet6f2ddnea219qsih3gvnup7g,76v|bla|jet|6f2|dd|nea|219|qsih|3g|vn|up|7g,vb|la|jet|fdd|nea|qsi|hg|vnu|pg,No
1304,1304,65995,bacbtu.com,bacbtu,bac|btu,bac|btu,bac|btu,Yes
1305,1305,16408,dabblegabble.com,dabble|gabble,dabble|gabble,dabble|gabble,dabble|gabble,Yes
1306,1306,91611,izzz-group.com,izzz|group,izzz|group,izzz|group,i|zzz|group,Yes
1307,1307,77602,gerstendesign.com,gersten|design,gersten|design,gersten|design,gersten|design,Yes
1308,1308,62948,gastronomie-schirme.com,gastronomie|schirme,gastronomie|schirme,gastronomie|schirme,gastronomie|s|chir|me,No
1309,1309,40877,generalbilisim.com,general|bilisim,general|bilisim,general|bilisim,general|bilisim,Yes
1310,1310,7260,aliexbest.com,ali|exbest,aliex|best,ali|ex|best,a|lie|x|best,Yes
1311,1311,79475,developsbox.com,develops|box,develops|box,develops|box,develops|box,Yes
1312,1312,92334,apartmentsingle.com,apartment|single,apartment|single,apartment|single,apartment|single,Yes
1313,1313,29392,abbottrading.com,abbot|trading,abbot|trading,abbott|trading,abbot|trading,Yes
1314,1314,57110,aerlextax.com,aerlex|tax,aerlex|tax,aerlex|tax,aer|lex|tax,Yes
1315,1315,41427,frhlevelstore.com,frh|level|store,frh|level|store,frh|level|store,frh|level|store,Yes
1316,1316,55647,embuscade-ardennaise.com,embuscade|ardennaise,embuscade|ardennaise,embuscade|ardennaise,em|busca|dear|denna|ise,No
1317,1317,14009,cajavus.com,cajavus,caja|vus,caja|vus,caja|v|us,No
1318,1318,19648,candycarverart.com,candy|carver|art,candy|carver|art,candy|carver|art,candy|carver|art,Yes
1319,1319,14247,chauffeurmonaco.com,chauffeur|monaco,chauffeur|monaco,chauffeur|monaco,chauffeur|monaco,Yes
1320,1320,41385,acitycoffee.com,a|city|coffee,a|city|coffee,a|city|coffee,a|city|coffee,Yes
1321,1321,70081,b-stp.com,b|stp,b|stp,b|stp,bst|p,No
1322,1322,68645,3dyummy.com,3d|yummy,3d|yummy,3d|yummy,d|yummy,Yes
1323,1323,14140,eastpointedental.com,east|pointe|dental,east|pointe|dental,east|pointe|dental,eastpointe|dental,Yes
1324,1324,61128,decafsociety.com,decaf|society,decaf|society,decaf|society,decaf|society,Yes
1325,1325,35046,globeragroup.com,globe|ra|group,globe|ra|group,globe|ra|group,globe|ra|group,Yes
1326,1326,10293,729900.com,729900,729900,729|900,,No
1327,1327,63453,ingdna.com,ingdna,ing|dna,ing|dna,ing|dna,Yes
1328,1328,66185,blueservemail.com,blue|serve|mail,blue|serve|mail,blue|serve|mail,blue|serve|mail,Yes
1329,1329,19827,hf88888vip2.com,hf|88888|vip|2,hf88888|vip|2,hf|88888|vip2,hf|vip,Yes
1330,1330,90746,handyoustore.com,hand|you|store,hand|you|store,hand|you|store,hand|you|store,Yes
1331,1331,87963,fineartsbuy.com,fine|arts|buy,fine|arts|buy,fine|arts|buy,fine|arts|buy,Yes
1332,1332,31250,hillarylinmd.com,hillary|lin|md,hillary|lin|md,hillary|lin|md,hillary|lin|md,Yes
1333,1333,5267,barzito.com,bar|zito,barzito,bar|zito,bar|zito,No
1334,1334,12782,bdty1258.com,bdty1258,bdty1258,bd|ty|1258,bdt|y,No
1335,1335,79408,colorleaf-craft.com,color|leaf|craft,colorleaf|craft,color|leaf|craft,color|leaf|craft,Yes
1336,1336,18423,fortcollinscabinets.com,fort|collins|cabinets,fort|collins|cabinets,fort|collins|cabinets,fort|collins|cabinets,Yes
1337,1337,48759,garrandsmotorsports.com,garrands|motor|sports,garrands|motor|sports,garrand|sports,garran|ds|motorsports,Yes
1338,1338,54009,daac-bd.com,daac|bd,daac|bd,daac|bd,da|a|cbd,No
1339,1339,87458,crystaldub.com,crystal|dub,crystal|dub,crystal|dub,crystal|dub,Yes
1340,1340,97313,faeriesteed.com,faerie|steed,faerie|steed,faerie|steed,faerie|steed,Yes
1341,1341,18282,jlcqc.com,jlcqc,jlcqc,jl|cqc,jlc|qc,No
1342,1342,12148,6cdvrolq6t3n4hrvmb33neh5p53rt2br.com,6cdvrolq6t3n4hrvmb33neh5p53rt2br,6cdvrolq6t3n4hrvmb33neh5p53rt2br,6cd|vrol|q6|t3|n4|hr|vmb|33|neh|5p|53|rt|2br,cdv|rol|qt|nh|rv|mb|ne|hprt|br,No
1343,1343,27428,fathertimeauction.com,father|time|auction,father|time|auction,father|time|auction,father|time|auction,Yes
1344,1344,36071,cheryltbo.com,cheryl|t|bo,cheryl|tbo,cheryl|tbo,cheryl|tbo,Yes
1345,1345,83322,87633.com,87633,87633,87633,,No
1346,1346,43415,ecommercepartnersapp.com,ecommerce|partners|app,ecommerce|partners|app,ecommerce|partners|app,ecommerce|partners|app,Yes
1347,1347,16729,alivehelp.com,alive|help,alive|help,alive|help,alive|help,Yes
1348,1348,12160,itsiebitsiebullies.com,itsie|bitsie|bullies,itsie|bitsie|bullies,itsie|bitsie|bullies,its|ie|bits|ie|bullies,Yes
1349,1349,13809,bitradehm.com,bit|radehm,bitradehm,bit|rade|hm,bi|trade|hm,No
1350,1350,67953,justinchristian17.com,justin|christian|17,justin|christian|17,justin|christian|17,justin|christian,Yes
1351,1351,44290,8a10uem8rbrvcf6559lnus4oniicp07p.com,8a10uem8rbrvcf6559lnus4oniicp07p,8a10uem8rbrvcf6559lnus4oniicp07p,8a10|uem8|rbr|vc|f655|9ln|us4|oniic|p07|p,au|emr|br|vcf|ln|us|on|ii|cpp,No
1352,1352,28860,callmejorge.com,call|me|jorge,call|me|jorge,call|me|jorge,call|me|jorge,Yes
1353,1353,39859,je-rembourse.com,je|rembourse,je|rembourse,je|rembourse,jere|m|bourse,No
1354,1354,84722,2ndmaincoffee.com,2nd|main|coffee,2nd|main|coffee,2nd|main|coffee,nd|main|coffee,Yes
1355,1355,91260,glattisen.com,glattisen,glattisen,glatti|sen,glatt|is|en,No
1356,1356,75173,gynecologistorlando.com,gynecologist|orlando,gynecologist|orlando,gynecologist|orlando,gynecologist|orlando,Yes
1357,1357,57998,dogdoosnowcone.com,dog|doo|snow|cone,dog|doo|snow|cone,dog|doo|snow|cone,dog|doo|snow|cone,Yes
1358,1358,45867,easytaxi85.com,easy|taxi|85,easy|taxi|85,easy|taxi|85,easy|taxi,Yes
1359,1359,16551,igrowaz.com,igrowaz,i|grow|az,i|grow|az,i|grow|az,Yes
1360,1360,41844,builtcares.com,built|cares,built|cares,built|cares,built|cares,Yes
1361,1361,19855,gz81yst.com,gz81yst,gz81yst,gz|81|yst,gzy|st,No
1362,1362,12778,casangladabenasque.com,casangla|dabenasque,casa|nglada|benasque,casa|nglada|benasque,ca|san|glad|a|ben|as|que,No
1363,1363,81659,fivestarfloors.com,five|star|floors,five|star|floors,five|star|floors,five|star|floors,Yes
1364,1364,65461,448x8.com,448x8,448x8,448|x8,x,No
1365,1365,50231,digitalasets.com,digital|asets,digital|asets,digital|assets,digital|a|sets,Yes
1366,1366,46280,avivitdesign.com,avi|vit|design,avivit|design,avi|vit|design,aviv|it|design,Yes
1367,1367,79549,dancecolective.com,dance|colective,dance|colective,dance|colective,dance|co|lective,Yes
1368,1368,55446,austintuxedo.com,austin|tuxedo,austin|tuxedo,austin|tuxedo,austin|tuxedo,Yes
1369,1369,15676,guhuatech.com,guhua|tech,guhua|tech,gu|hua|tech,gu|hua|tech,Yes
1370,1370,33608,biminischarters.com,biminis|charters,biminis|charters,biminis|charters,bimini|s|charters,Yes
1371,1371,39845,flxhere.com,flx|here,flx|here,flx|here,flx|here,Yes
1372,1372,32309,iiesnanded.com,iiesnanded,iiesnanded,ii|es|nanded,i|ies|nanded,No
1373,1373,77833,blue22capital.com,blue|22|capital,blue|22|capital,blue|22|capital,blue|capital,Yes
1374,1374,42417,betmetre76.com,bet|metre|76,bet|metre|76,bet|metre|76,bet|metre,Yes
1375,1375,59820,aaceenterprisesllc.com,aace|enterprises|llc,aace|enterprises|llc,aace|enterprises|llc,a|ace|enterprises|llc,Yes
1376,1376,87947,capitalcityflow.com,capital|city|flow,capital|city|flow,capital|city|flow,capital|city|flow,Yes
1377,1377,4634,dextezomedia.com,dextezo|media,dextezo|media,dex|tezo|media,d|ext|ezo|media,Yes
1378,1378,34827,f2v0lm91m1uv0euvd0cojag1pqjrhgdo.com,f2v0lm91m1uv0euvd0cojag1pqjrhgdo,f2v0lm91m1uv0euvd0cojag1pqjrhgdo,f2v0|lm|91m|1u|v0|eu|vd|0c|o|jag|1pq|jr|hgdo,fvl|mm|uv|eu|vdc|oj|agp|q|jr|hg|do,No
1379,1379,27808,ascend-aia.com,ascend|aia,ascend|aia,ascend|aia,ascend|aia,Yes
1380,1380,47475,gbcomunicazione.com,gb|comunicazione,gb|comunicazione,gb|comunicazione,gb|comunicazione,No
1381,1381,90973,focusdzine.com,focus|dzine,focus|dzine,focus|dzine,focus|d|zine,Yes
1382,1382,98874,cryptovestment.com,crypto|vestment,crypto|vestment,crypto|vestment,crypto|vestment,Yes
1383,1383,48770,atc86.com,atc|86,atc86,atc|86,at|c,No
1384,1384,17209,gyprofessionalpaintingllc.com,gy|professional|painting|llc,gy|professional|painting|llc,gy|professional|painting|llc,gy|professional|painting|llc,Yes
1385,1385,75110,ehrlicher-umgang-mit-dem-wolf.com,ehrlicher|umgang|mit|dem|wolf,ehrlicher|umgang|mit|dem|wolf,ehrlicher|umgang|mit|dem|wolf,ehrlich|er|umgang|mit|dem|wolf,No
1386,1386,29872,531424.com,531424,531424,531|424,,No
1387,1387,10729,alboeyewear.com,albo|eye|wear,albo|eyewear,albo|eyewear,albo|eyewear,Yes
1388,1388,59428,futureforges.com,future|forges,future|forges,future|forges,future|forges,Yes
1389,1389,59653,beech-v35b.com,beech|v35b,beech|v35b,beech|v35b,beech|vb,Yes
1390,1390,90724,boxedportraits.com,boxed|portraits,boxed|portraits,boxed|portraits,boxed|portraits,Yes
1391,1391,97888,dem-10.com,dem|10,dem|10,dem|10,dem,Yes
1392,1392,93154,dolgulusimit.com,dolgulus|imit,dolgulu|simit,dol|gulu|sim|it,dol|gulu|sim|it,No
1393,1393,11070,30daywebdesign.com,30|day|web|design,30|day|web|design,30|day|web|design,day|web|design,Yes
1394,1394,98888,crewsandpesquera.com,crews|and|pesquera,crews|and|pesquera,crews|and|pesquera,crews|and|pesquera,Yes
1395,1395,8899,engyluz.com,eng|y|luz,engy|luz,engy|luz,eng|y|luz,No
1396,1396,93591,functionalmedjumpstart.com,functional|med|jump|start,functional|med|jumpstart,functional|med|jumpstart,functional|med|jumpstart,Yes
1397,1397,14571,iga-goatworld.com,iga|goat|world,iga|goat|world,iga|goat|world,iga|goat|world,Yes
1398,1398,96894,efficienttoolmasters.com,efficient|tool|masters,efficient|tool|masters,efficient|tool|masters,efficient|tool|masters,Yes
1399,1399,53695,averhealh.com,averhealh,aver|healh,aver|heal|h,aver|healh,Yes
1400,1400,86992,baizhi178.com,baizhi|178,baizhi178,baizhi|178,bai|zhi,No
1401,1401,70472,jiaxunsy.com,jia|xunsy,jiaxunsy,jiax|un|sy,jia|xun|sy,No
1402,1402,75438,clubwebsolutions.com,club|web|solutions,club|web|solutions,club|web|solutions,club|web|solutions,Yes
1403,1403,18149,cartasenjuego.com,cartas|en|juego,cartas|en|juego,cartas|en|juego,cart|as|en|juego,No
1404,1404,54767,6789xpj.com,6789xpj,6789xpj,6789|xpj,xp|j,No
1405,1405,87302,iweldigital.com,iwel|digital,iwel|digital,i|weld|digital,i|wel|digital,Yes
1406,1406,82895,busfactorpodcast.com,bus|factor|pod|cast,bus|factor|podcast,bus|factor|podcast,bus|factor|podcast,Yes
1407,1407,43467,first-hand-consulting.com,first|hand|consulting,first|hand|consulting,first|hand|consulting,first|hand|consulting,Yes
1408,1408,62910,gftab.com,gftab,gf|tab,gf|tab,gf|tab,Yes
1409,1409,53182,basisplaatventielen.com,basis|plaatventielen,basisplaat|ventielen,basis|plaat|ventielen,basis|plaat|venti|elen,No
1410,1410,60870,hanindersachdeva.com,hanindersachdeva,haninder|sachdeva,haninder|sach|deva,han|in|der|sachdeva,No
1411,1411,45132,happywealthymom.com,happy|wealthy|mom,happy|wealthy|mom,happy|wealthy|mom,happy|wealthy|mom,Yes
1412,1412,42309,cyndiprocess.com,cyndi|process,cyndi|process,cyndi|process,cyndi|process,Yes
1413,1413,48161,autoinsuranceplace.com,auto|insurance|place,auto|insurance|place,auto|insurance|place,auto|insurance|place,Yes
1414,1414,23942,evilunleashed.com,evil|unleashed,evil|unleashed,evil|unleashed,evil|unleashed,Yes
1415,1415,86444,equalitytechnology.com,equality|technology,equality|technology,equality|technology,equality|technology,Yes
1416,1416,58803,bryantrodriguez.com,bryant|rodriguez,bryant|rodriguez,bryan|trod|riguez,bryant|rodriguez,Yes
1417,1417,46699,huantar.com,huantar,huantar,huan|tar,huan|tar,No
1418,1418,62457,beautifulandbasicaf.com,beautiful|and|basic|af,beautiful|and|basic|af,beautiful|and|basic|af,beautiful|and|basic|af,Yes
1419,1419,66540,advocates-us.com,advocates|us,advocates|us,advocates|us,advocates|us,Yes
1420,1420,11770,315huojia.com,315|huo|jia,315|huojia,315|huojia,huo|jia,Yes
1421,1421,53754,jenwallet.com,jen|wallet,jen|wallet,jen|wallet,jen|wallet,Yes
1422,1422,65144,charliespear.com,charlie|spear,charlie|spear,charlie|spear,charlie|spear,Yes
1423,1423,42587,b90778.com,b90778,b90778,b|90778,b,No
1424,1424,53745,dutchtradeoffice.com,dutch|trade|office,dutch|trade|office,dutch|trade|office,dutch|trade|office,Yes
1425,1425,78987,bimlegaladvocaten.com,bim|legal|advocaten,bim|legal|advocaten,bim|legal|advocaten,bim|legal|advocaten,Yes
1426,1426,32153,bgmojo.com,bg|mojo,bg|mojo,bg|mojo,bg|mojo,Yes
1427,1427,66496,innerlips.com,inner|lips,inner|lips,inner|lips,inner|lips,Yes
1428,1428,70704,equipemadore.com,equip|emadore,equipe|madore,equipe|madore,equipe|madore,No
1429,1429,3279,fingerguards.com,finger|guards,finger|guards,finger|guards,finger|guards,Yes
1430,1430,78960,joepradetto.com,joe|pradetto,joe|pradetto,joe|pradetto,joe|pra|detto,Yes
1431,1431,41500,harlingenrecruiter.com,harlingen|recruiter,harlingen|recruiter,harlingen|recruiter,harlingen|recruiter,Yes
1432,1432,39436,123-baby-names.com,123|baby|names,123|baby|names,123|baby|names,baby|names,Yes
1433,1433,29273,averyspauldingallen.com,avery|spaulding|allen,avery|spaulding|allen,avery|spaulding|allen,a|very|spaulding|allen,Yes
1434,1434,14319,7f999.com,7f999,7f999,7f|999,f,No
1435,1435,20491,grupolacerda.com,grupo|lacerda,grupo|lacerda,grupo|lacerda,grupo|lacerda,No
1436,1436,71468,adcelogistics.com,adce|logistics,adce|logistics,adce|logistics,a|dce|logistics,Yes
1437,1437,8287,202122.com,202122,202122,202122,,No
1438,1438,56865,bythebayresort.com,by|the|bay|resort,by|the|bay|resort,by|the|bay|resort,by|the|bay|resort,Yes
1439,1439,6527,abrechnung.com,abrechnung,abrechnung,abrech|nung,ab|rechnung,No
1440,1440,42509,jrmunoz.com,jr|munoz,jr|munoz,jr|munoz,jr|munoz,Yes
1441,1441,21158,caticilaras.com,caticilaras,caticilaras,cati|cilaras,catic|ilar|as,No
1442,1442,95837,georgeabraham.com,george|abraham,george|abraham,george|abraham,george|abraham,Yes
1443,1443,19091,chrischiaramonte.com,chris|chiaramonte,chris|chiaramonte,chris|chiara|monte,chris|chiaramonte,Yes
1444,1444,43229,hbhideaway.com,hb|hide|away,hb|hideaway,hb|hideaway,hb|hideaway,Yes
1445,1445,3859,betball90-d.com,bet|ball|90|d,bet|ball|90-d,bet|ball|90|d,bet|ball|d,Yes
1446,1446,74805,buyezmessenger.com,buyez|messenger,buy|ez|messenger,buy|ez|messenger,buy|ez|messenger,Yes
1447,1447,94890,esmanumanovic.com,esmanumanovic,esma|numanovic,es|manu|man|ovic,es|man|umano|vic,No
1448,1448,28307,cstoempire.com,csto|empire,csto|empire,cst|empire,cs|to|empire,Yes
1449,1449,38187,boerboelgroup.com,boerboel|group,boerboel|group,boerboel|group,boerboel|group,Yes
1450,1450,81440,asphaltpavingpasadenatx.com,asphalt|paving|pasadena|tx,asphalt|paving|pasadena|tx,asphalt|paving|pasadena|tx,asphalt|paving|pasadena|tx,Yes
1451,1451,53900,2m4ffq5rtssutm8ndcii7eipae3ccjgb.com,2m4ffq5rtssutm8ndcii7eipae3ccjgb,2m4ffq5rtssutm8ndcii7eipae3ccjgb,2m|4ff|q5|rts|sut|m8|ndc|ii7|eip|ae3|ccj|gb,mff|q|rts|sutm|ndc|ii|eipa|ecc|jgb,No
1452,1452,1908,coldscreen.com,cold|screen,cold|screen,cold|screen,cold|screen,Yes
1453,1453,55753,csvrxviagra.com,csvrx|viagra,csv|rx|viagra,csv|rx|viagra,csv|rx|viagra,Yes
1454,1454,23025,freeportmetricsinc.com,freeport|metrics|inc,freeport|metrics|inc,freeport|metrics|inc,freeport|metrics|inc,Yes
1455,1455,805,bonebrothdiet.com,bone|broth|diet,bone|broth|diet,bone|broth|diet,bone|broth|diet,Yes
1456,1456,45631,adriandaydesign.com,adrian|day|design,adrian|day|design,adrian|day|design,adrian|day|design,Yes
1457,1457,19667,joyooo.com,joy|ooo,joy|ooo,joy|ooo,joy|ooo,Yes
1458,1458,25869,flirtmailin.com,flirt|mail|in,flirt|mail|in,flirt|mail|in,flirt|mail|in,Yes
1459,1459,28265,apexvalt.com,apex|valt,apex|valt,apex|valt,apex|valt,Yes
1460,1460,10677,callisburgcommunitycenter.com,callisburg|community|center,callisburg|community|center,callisburg|community|center,callisburg|community|center,Yes
1461,1461,22443,grofud.com,grofud,grofud,gro|fud,gr|of|ud,No
1462,1462,23769,haewondial.com,haewon|dial,haewon|dial,haew|on|dial,hae|won|dial,Yes
1463,1463,6851,91srtqsmpeig54q56q4nhmvuqdau8b64.com,91srtqsmpeig54q56q4nhmvuqdau8b64,91srtqsmpeig54q56q4nhmvuqdau8b64,91|srt|qsm|pei|g54|q56|q4|nh|mvu|q|dau|8b|64,srt|qsm|pei|gqq|n|hmv|uq|daub,No
1464,1464,33649,insurancecoveragehelpline.com,insurance|coverage|help|line,insurance|coverage|helpline,insurance|coverage|helpline,insurance|coverage|helpline,Yes
1465,1465,25100,columbusave.com,columbus|ave,columbus|ave,columbus|ave,columbus|ave,Yes
1466,1466,16003,higgsair.com,higgs|air,higgs|air,higgs|air,higgs|air,Yes
1467,1467,70760,bodegascarpediem.com,bodegas|carpe|diem,bodegas|carpe|diem,bodegas|carpe|diem,bodegas|carpediem,Yes
1468,1468,37172,catandcianday.com,cat|and|cian|day,cat|and|cian|day,cat|and|cia|n|day,cat|and|cian|day,Yes
1469,1469,65621,8ya8.com,8ya8,8ya8,8|ya|8,ya,No
1470,1470,94879,bonmojo.com,bon|mojo,bon|mojo,bon|mojo,bon|mojo,Yes
1471,1471,54424,drharrisproducts.com,dr|harris|products,dr|harris|products,dr|harris|products,dr|harris|products,Yes
1472,1472,5857,dusarishaadi.com,dusarishaadi,dusar|ishaadi,dusa|risha|adi,du|sari|shaadi,No
1473,1473,21949,huangsewanzhan.com,huang|sewanzhan,huang|sewanzhan,huang|se|wanzhan,huang|sew|an|zhan,No
1474,1474,27277,justlii.com,just|lii,just|lii,just|lii,just|lii,Yes
1475,1475,69564,euroconplumbing.com,euro|con|plumbing,euro|con|plumbing,eurocon|plumbing,euro|con|plumbing,Yes
1476,1476,9184,integrityconnective.com,integrity|connective,integrity|connective,integrity|connective,integrity|connective,Yes
1477,1477,99823,ivepa.com,ivepa,ivepa,ive|pa,iv|epa,No
1478,1478,46213,be-aluminiumschmiede.com,be|aluminium|schmiede,be|aluminium|schmiede,be|aluminium|schmiede,be|aluminium|schmied|e,Yes
1479,1479,92655,hairydtails.com,hairy|d|tails,hairy|d|tails,hairy|d|tails,hairy|d|tails,Yes
1480,1480,26858,glazemaine.com,glaze|maine,glaze|maine,glaze|maine,glaze|maine,Yes
1481,1481,44314,cottonconfections.com,cotton|confections,cotton|confections,cotton|confections,cotton|confections,Yes
1482,1482,10780,annecy-loisirs.com,annecy|loisirs,annecy|loisirs,annecy|loisirs,annecy|loisirs,No
1483,1483,21785,intermondesconsulting.com,intermondes|consulting,intermondes|consulting,inter|mondes|consulting,inter|mondes|consulting,Yes
1484,1484,25584,duodtea.com,duod|tea,duo|d|tea,duo|d|tea,duo|d|tea,Yes
1485,1485,77580,diamond.tisanepal.com,diamond|tisanepal,diamond|tisane|pal,diamond|tisane|pal,diamond|tisa|nepal,Yes
1486,1486,11396,exlash.com,exlash,ex|lash,ex|lash,ex|lash,Yes
1487,1487,29633,justynafloral.com,justyna|floral,justyna|floral,justyna|floral,justyna|floral,Yes
1488,1488,84950,crosssellapp.com,crosssell|app,cross|sell|app,cross|sell|app,cross|sell|app,Yes
1489,1489,34292,abogada-colombiano.com,abogada|colombiano,abogada|colombiano,abogada|colombiano,a|bog|ada|colombiano,No
1490,1490,97640,buisinesscards.com,buisiness|cards,buisiness|cards,buisiness|cards,buisiness|cards,Yes
1491,1491,49100,elasun-secret.com,elasun|secret,elasun|secret,elasun|secret,ela|sun|secret,Yes
1492,1492,30743,jjtwinaffiliates.com,jj|twin|affiliates,jj|twin|affiliates,jj|twin|affiliates,jj|twin|affiliates,Yes
1493,1493,96431,canisfeles.com,canis|feles,canis|feles,canis|feles,canis|fe|les,No
1494,1494,97617,abeyaw.com,abeyaw,abeyaw,abey|aw,abe|yaw,No
